x,y,z
12.179502,8.531026,35.377901
11.962365,7.976470,35.407756
11.729242,7.439282,35.390336
11.481055,6.920064,35.328811
11.218645,6.419583,35.225811
10.942958,5.938953,35.083666
10.654650,5.478849,34.904308
10.354266,5.039883,34.689317
10.042235,4.622608,34.439922
9.718842,4.227512,34.156960
9.384186,3.855009,33.840804
9.038097,3.505439,33.491213
8.680007,3.179052,33.107082
8.308681,2.875995,32.685968
7.921676,2.596238,32.223122
7.514000,2.339379,31.709165
7.073792,2.103838,31.122815
6.557045,1.881139,30.389656
6.009744,1.708071,29.552706
5.594119,1.620720,28.867208
5.179839,1.573733,28.130359
4.620037,1.581637,27.020639
4.392145,1.612524,26.517665
4.161582,1.663828,25.967207
3.972877,1.723993,25.476429
3.808709,1.792996,25.010650
3.666875,1.868593,24.569691
3.543586,1.950145,24.147321
3.436706,2.037002,23.740820
3.344487,2.128861,23.347658
3.265627,2.225576,22.965987
3.199109,2.327162,22.594279
3.144147,2.433768,22.231279
3.100160,2.545631,21.876034
3.066712,2.663115,21.527715
3.043505,2.786746,21.185499
3.030383,2.917196,20.848651
3.027339,3.055313,20.516496
3.034525,3.202156,20.188398
3.052281,3.359063,19.863724
3.081180,3.527745,19.541810
3.122106,3.710451,19.221895
3.176400,3.910257,18.903004
3.246139,4.131621,18.583702
3.334774,4.381653,18.261475
3.448942,4.673797,17.930716
3.607179,5.045750,17.571805
3.845940,5.564790,17.169852
4.029747,5.942902,16.938760
4.238707,6.357581,16.736793
4.461392,6.786333,16.578032
4.705622,7.244513,16.458507
4.975597,7.739148,16.381840
5.279866,8.284061,16.354695
5.635018,8.905277,16.391373
6.092790,9.684274,16.532859
6.655890,10.609819,16.834300
7.101409,11.315841,17.162486
7.564674,12.023761,17.581829
8.056975,12.744220,18.110887
8.631781,13.539243,18.834669
9.230169,14.306599,19.709230
9.656997,14.810752,20.410114
10.078381,15.267909,21.167578
10.458779,15.641127,21.910289
10.818136,15.954232,22.666856
11.155315,16.207816,23.429373
11.473103,16.405396,24.199451
11.772089,16.548160,24.975040
12.052743,16.636851,25.754612
12.315095,16.671679,26.536153
12.558933,16.652510,27.317553
12.783825,16.578915,28.096566
12.989144,16.450173,28.870879
13.174061,16.265226,29.638150
13.337445,16.022700,30.395671
13.477914,15.720710,31.140774
13.593822,15.356237,31.871462
13.682954,14.924358,32.586348
13.742107,14.416247,33.285539
13.765941,13.813239,33.973519
13.742140,13.058685,34.674266
13.616362,11.907043,35.487219
13.500493,11.233570,35.847240
13.343748,10.507069,36.153780
13.166741,9.821598,36.371564
12.967201,9.153441,36.520859
12.748104,8.506397,36.608029
12.510389,7.878974,36.639121
12.255311,7.271870,36.618574
11.983817,6.685611,36.550033
11.696769,6.120922,36.436537
11.395131,5.578917,36.280789
11.079560,5.060240,36.085051
10.750575,4.565448,35.851193
10.408552,4.095030,35.580697
10.053691,3.649383,35.274609
9.685950,3.228804,34.933450
9.304938,2.833466,34.557038
8.909709,2.463382,34.144174
8.498368,2.118326,33.692007
8.067172,1.797624,33.194649
7.608037,1.499510,32.639412
7.098428,1.218163,31.991871
6.341971,0.891742,30.966001
5.918136,0.754896,30.353355
5.484714,0.648708,29.693972
5.079799,0.580582,29.042711
4.683911,0.543797,28.366246
4.249438,0.539246,27.567247
3.911272,0.563945,26.892712
3.656143,0.600894,26.344402
3.435550,0.647262,25.835666
3.245738,0.699470,25.365697
3.078814,0.756385,24.921569
2.931308,0.816863,24.498998
2.800307,0.880261,24.093887
2.683757,0.946097,23.703552
2.580032,1.014063,23.325836
2.487843,1.083963,22.959047
2.406143,1.155696,22.601792
2.334071,1.229236,22.252902
2.270913,1.304622,21.911378
2.216078,1.381953,21.576344
2.169085,1.461365,21.247087
2.129538,1.543044,20.922976
2.097111,1.627249,20.603361
2.071552,1.714294,20.287637
2.052683,1.804558,19.975233
2.040397,1.898491,19.665595
2.034662,1.996632,19.358171
2.035526,2.099625,19.052399
2.043133,2.208248,18.747682
2.057734,2.323459,18.443356
2.079723,2.446454,18.138648
2.109687,2.578778,17.832594
2.148490,2.722507,17.523896
2.197444,2.880590,17.210635
2.258676,3.057622,16.889587
2.336139,3.261964,16.554195
2.439933,3.514969,16.185131
2.649852,3.986086,15.612403
2.765398,4.231601,15.363486
2.904989,4.519923,15.107655
3.050598,4.813607,14.882633
3.206468,5.122029,14.680216
3.373361,5.447015,14.500062
3.553021,5.792074,14.341736
3.747138,6.160372,14.206061
3.957772,6.555546,14.094687
4.187814,6.982539,14.010128
4.441339,7.448132,13.956262
4.724678,7.962717,13.939158
5.049337,8.545137,13.969263
5.444068,9.242895,14.069662
6.339456,10.781009,14.523277
6.704152,11.388052,14.788735
7.131990,12.084206,15.155216
7.563869,12.767861,15.583227
8.012050,13.455057,16.087430
8.483557,14.150954,16.682888
8.993433,14.868645,17.401608
9.596361,15.664308,18.353006
10.227456,16.425869,19.470497
10.679846,16.919558,20.352042
11.122962,17.354003,21.285036
11.524071,17.698995,22.193413
11.901778,17.975271,23.109306
12.255399,18.184132,24.025667
12.587491,18.328640,24.944568
12.898601,18.409901,25.864196
13.189086,18.428479,26.783042
13.458857,18.384419,27.699015
13.707562,18.277384,28.609842
13.934599,18.106687,29.513074
14.139137,17.871251,30.406168
14.320037,17.569599,31.286294
14.475810,17.199827,32.150239
14.604736,16.758784,32.995659
14.704513,16.241382,33.820736
14.771866,15.638691,34.624952
14.801535,14.932672,35.411413
14.782607,14.074843,36.197282
14.643658,12.628518,37.205401
14.515609,11.815997,37.631420
14.340760,10.939115,37.994394
14.143679,10.118066,38.250668
13.921207,9.319670,38.426746
13.676835,8.548468,38.530568
13.411517,7.801949,38.569724
13.126631,7.080646,38.549738
12.823190,6.384901,38.475154
12.502111,5.715357,38.349775
12.164367,5.073045,38.176961
11.810685,4.458658,37.959608
11.441581,3.872689,37.700148
11.057403,3.315546,37.400575
10.658283,2.787524,37.062406
10.244063,2.288782,36.686584
9.814150,1.819301,36.273290
9.367260,1.378817,35.821588
8.900894,0.966673,35.328704
8.410111,0.581449,34.788362
7.883923,0.219762,34.185967
7.288603,-0.129795,33.476655
6.373775,-0.552683,32.328421
5.935222,-0.709322,31.751175
5.462822,-0.846249,31.107600
5.027010,-0.944167,30.491344
4.610762,-1.012821,29.879542
4.208085,-1.056482,29.262499
3.806423,-1.077949,28.617716
3.360491,-1.076006,27.860043
2.999456,-1.054444,27.206619
2.728529,-1.026357,26.687187
2.489991,-0.993027,26.204859
2.282629,-0.957373,25.762959
2.097580,-0.920188,25.347652
1.931511,-0.882400,24.955214
1.781337,-0.844533,24.581586
1.644921,-0.807007,24.224243
1.520530,-0.770116,23.881138
1.406770,-0.734078,23.550697
1.302480,-0.699048,23.231638
1.206681,-0.665137,22.922910
1.118535,-0.632421,22.623633
1.037312,-0.600948,22.333059
0.962376,-0.570745,22.050549
0.893166,-0.541822,21.775546
0.829183,-0.514177,21.507564
0.769981,-0.487798,21.246177
0.715161,-0.462662,20.991004
0.664365,-0.438744,20.741707
0.617266,-0.416012,20.497982
0.573572,-0.394432,20.259558
0.533013,-0.373967,20.026185
0.495348,-0.354577,19.797640
0.460352,-0.336224,19.573719
0.427823,-0.318866,19.354234
0.397575,-0.302464,19.139014
0.369437,-0.286977,18.927902
0.343251,-0.272366,18.720754
0.318873,-0.258592,18.517436
0.296172,-0.245618,18.317826
0.275023,-0.233406,18.121811
0.255315,-0.221920,17.929287
0.236943,-0.211126,17.740157
0.219810,-0.200992,17.554332
0.203829,-0.191483,17.371732
0.188916,-0.182571,17.192281
0.174996,-0.174224,17.015912
0.161998,-0.166416,16.842562
0.149857,-0.159118,16.672176
0.138512,-0.152306,16.504703
0.127908,-0.145955,16.340099
0.117992,-0.140040,16.178327
0.108717,-0.134541,16.019354
0.100037,-0.129435,15.863154
0.091912,-0.124702,15.709707
0.084303,-0.120324,15.559000
0.077174,-0.116282,15.411026
0.070492,-0.112559,15.265787
0.064228,-0.109138,15.123291
0.058353,-0.106003,14.983558
0.052840,-0.103140,14.846616
0.047667,-0.100534,14.712502
0.042810,-0.098172,14.581271
0.038251,-0.096041,14.452988
0.033970,-0.094128,14.327738
0.029952,-0.092420,14.205626
0.026181,-0.090907,14.086784
0.022645,-0.089578,13.971376
0.019333,-0.088420,13.859607
0.016236,-0.087423,13.751737
0.013349,-0.086577,13.648102
0.010669,-0.085870,13.549149
0.008198,-0.085292,13.455492
0.005945,-0.084832,13.368025
0.003933,-0.084479,13.288172
0.002212,-0.084224,13.218597
0.000948,-0.084065,13.166726
-0.000214,-0.083942,13.118473
-0.001789,-0.083811,13.052135
-0.003643,-0.083713,12.972756
-0.005651,-0.083678,12.885155
-0.007757,-0.083728,12.791504
-0.009931,-0.083876,12.692952
-0.012154,-0.084137,12.590237
-0.014413,-0.084523,12.483885
-0.016702,-0.085044,12.374292
-0.019014,-0.085711,12.261769
-0.021348,-0.086535,12.146567
-0.023703,-0.087526,12.028894
-0.026079,-0.088696,11.908927
-0.028478,-0.090054,11.786816
-0.030905,-0.091612,11.662693
-0.033364,-0.093383,11.536675
-0.035860,-0.095379,11.408868
-0.038401,-0.097613,11.279371
-0.040994,-0.100102,11.148277
-0.043648,-0.102860,11.015676
-0.046373,-0.105904,10.881659
-0.049180,-0.109254,10.746318
-0.052079,-0.112928,10.609747
-0.055085,-0.116949,10.472049
-0.058210,-0.121339,10.333332
-0.061469,-0.126123,10.193713
-0.064878,-0.131328,10.053322
-0.068453,-0.136981,9.912297
-0.072213,-0.143114,9.770791
-0.076174,-0.149758,9.628964
-0.080357,-0.156947,9.486992
-0.084782,-0.164715,9.345054
-0.089470,-0.173100,9.203340
-0.094442,-0.182140,9.062041
-0.099721,-0.191876,8.921347
-0.105330,-0.202352,8.781445
-0.111294,-0.213610,8.642516
-0.117639,-0.225699,8.504729
-0.124390,-0.238667,8.368238
-0.131575,-0.252568,8.233185
-0.139223,-0.267457,8.099694
-0.147366,-0.283392,7.967871
-0.156035,-0.300439,7.837807
-0.165265,-0.318664,7.709576
-0.175092,-0.338140,7.583236
-0.185556,-0.358944,7.458835
-0.196697,-0.381159,7.336405
-0.208559,-0.404876,7.215970
-0.221190,-0.430189,7.097546
-0.234639,-0.457201,6.981138
-0.248959,-0.486021,6.866755
-0.264208,-0.516767,6.754392
-0.280447,-0.549563,6.644041
-0.297741,-0.584547,6.535693
-0.316159,-0.621861,6.429338
-0.335776,-0.661662,6.324963
-0.356671,-0.704113,6.222558
-0.378931,-0.749394,6.122113
-0.402645,-0.797694,6.023620
-0.427911,-0.849216,5.927072
-0.454833,-0.904177,5.832465
-0.483523,-0.962811,5.739801
-0.514099,-1.025367,5.649084
-0.546690,-1.092112,5.560323
-0.581433,-1.163333,5.473534
-0.618474,-1.239336,5.388738
-0.657971,-1.320452,5.305966
-0.700092,-1.407034,5.225254
-0.745020,-1.499461,5.146651
-0.792950,-1.598141,5.070216
-0.844091,-1.703513,4.996023
-0.898671,-1.816050,4.924156
-0.956934,-1.936261,4.854721
-1.019142,-2.064691,4.787844
-1.085581,-2.201933,4.723670
-1.156560,-2.348629,4.662372
-1.232417,-2.505475,4.604151
-1.313517,-2.673228,4.549246
-1.400263,-2.852714,4.497933
-1.493095,-3.044835,4.450538
-1.592499,-3.250584,4.407444
-1.699013,-3.471055,4.369100
-1.813237,-3.707461,4.336034
-1.935843,-3.961159,4.308870
-2.067594,-4.233674,4.288352
-2.209360,-4.526740,4.275364
-2.362150,-4.842351,4.270971
-2.527148,-5.182837,4.276468
-2.705774,-5.550969,4.293444
-2.899768,-5.950126,4.323890
-3.111337,-6.384562,4.370348
-3.343395,-6.859872,4.436173
-3.600029,-7.383877,4.525994
-3.887508,-7.968566,4.646678
-4.216963,-8.635290,4.809748
-4.614900,-9.435258,5.040353
-5.283451,-10.764087,5.506798
-5.692624,-11.566685,5.839426
-6.138673,-12.431171,6.241822
-6.574320,-13.263917,6.674375
-7.018599,-14.100226,7.155430
-7.471335,-14.937756,7.686992
-7.935836,-15.780217,8.275799
-8.414094,-16.628183,8.928238
-8.908516,-17.482154,9.652444
-9.422024,-18.342410,10.458829
-9.958142,-19.208700,11.360736
-10.522865,-20.082416,12.378646
-11.128563,-20.970368,13.550206
-11.808738,-21.899284,14.968320
-12.930768,-23.245947,17.561057
-13.437290,-23.764380,18.843555
-14.003183,-24.265282,20.367136
-14.507774,-24.631699,21.813832
-14.983429,-24.896386,23.261959
-15.427310,-25.060509,24.696321
-15.843235,-25.128150,26.123345
-16.231751,-25.100760,27.540765
-16.593302,-24.979003,28.947084
-16.927712,-24.762872,30.339572
-17.234469,-24.451829,31.715123
-17.512729,-24.044840,33.070244
-17.761333,-23.540292,34.401216
-17.978664,-22.936180,35.703452
-18.162759,-22.229577,36.972454
-18.311227,-21.415595,38.204516
-18.420853,-20.486212,39.396527
-18.487023,-19.427121,40.546970
-18.502225,-18.208991,41.658958
-18.450522,-16.751551,42.754203
-18.215571,-14.261647,44.156702
-18.026229,-12.955246,44.694428
-17.771754,-11.536649,45.141955
-17.489429,-10.216750,45.438689
-17.174143,-8.942099,45.620121
-16.830249,-7.718367,45.698905
-16.458724,-6.540670,45.686467
-16.061160,-5.408962,45.591542
-15.638684,-4.323029,45.421434
-15.192300,-3.283195,45.182423
-14.723142,-2.290520,44.880232
-14.231907,-1.345368,44.519850
-13.719027,-0.447926,44.105642
-13.184676,0.401743,43.641386
-12.628683,1.203751,43.130225
-12.050386,1.958448,42.574539
-11.448370,2.666517,41.975680
-10.819964,3.329135,41.333441
-10.160153,3.948366,40.644878
-9.458764,4.528214,39.901262
-8.690591,5.078627,39.077349
-7.740279,5.648295,38.049749
-6.913776,6.052752,37.152307
-6.229390,6.328950,36.408363
-5.590102,6.542306,35.713599
-4.996993,6.704087,35.069495
-4.437210,6.826703,34.462052
-3.907042,6.917394,33.887029
-3.402815,6.981925,33.340123
-2.922200,7.024781,32.818431
-2.463285,7.049642,32.319472
-2.024533,7.059584,31.841160
-1.604638,7.057223,31.381661
-1.201947,7.044791,30.938765
-0.814029,7.024138,30.509393
-0.434069,6.996419,30.085519
-0.026437,6.959428,29.626192
0.269783,6.928531,29.288779
0.567655,6.894705,28.945828
0.857068,6.859851,28.608555
1.135553,6.825180,28.279687
1.402646,6.791651,27.959754
1.658437,6.760103,27.648722
1.903230,6.731290,27.346373
2.137435,6.705898,27.052426
2.361522,6.684554,26.766592
2.575997,6.667833,26.488594
2.781395,6.656267,26.218186
2.978265,6.650347,25.955156
3.167175,6.650531,25.699333
3.348701,6.657246,25.450588
3.523434,6.670893,25.208839
3.691970,6.691852,24.974053
3.854914,6.720482,24.746247
4.012881,6.757127,24.525487
4.166490,6.802120,24.311899
4.316371,6.855782,24.105662
4.463158,6.918423,23.907018
4.607494,6.990352,23.716273
4.750031,7.071867,23.533803
4.891427,7.163263,23.360058
5.032348,7.264831,23.195571
5.173471,7.376854,23.040960
5.315478,7.499607,22.896943
5.459063,7.633350,22.764343
5.604922,7.778326,22.644099
5.753761,7.934748,22.537278
5.906283,8.102787,22.445089
6.063188,8.282553,22.368891
6.225160,8.474070,22.310206
6.392855,8.677242,22.270723
6.566875,8.891801,22.252302
6.747737,9.117253,22.256949
6.935825,9.352790,22.286784
7.131329,9.597201,22.343961
7.334169,9.848771,22.430548
7.543911,10.105192,22.548343
7.759710,10.363525,22.698657
7.980281,10.620250,22.882085
8.203960,10.871441,23.098340
8.428659,11.112842,23.346019
8.652350,11.340532,23.623012
8.873197,11.551092,23.926768
9.089544,11.741600,24.254442
9.299973,11.909659,24.603127
9.503278,12.053318,24.969966
9.698422,12.170985,25.352217
9.884490,12.261336,25.747276
10.060649,12.323226,26.152674
10.226102,12.355624,26.566062
10.380061,12.357546,26.985201
10.521713,12.327988,27.407954
10.650118,12.265887,27.832055
10.764280,12.170025,28.255422
10.863094,12.038808,28.676261
10.945212,11.869945,29.093089
11.008863,11.659753,29.505054
11.051451,11.401369,29.912907
11.068263,11.078340,30.322873
11.042874,10.608916,30.784202
10.985562,10.205234,31.087620
10.907019,9.825258,31.310630
10.810448,9.456552,31.476930
10.698126,9.096908,31.596028
10.571570,8.745540,31.673689
10.432047,8.402732,31.713693
10.280615,8.069077,31.718813
10.118214,7.745344,31.691200
9.945692,7.432360,31.632590
9.763863,7.131024,31.544433
9.573583,6.842338,31.428017
9.375559,6.567088,31.284388
9.170470,6.306052,31.114404
8.958978,6.060006,30.918739
8.741736,5.829733,30.697885
8.519400,5.616046,30.452139
8.292643,5.419815,30.181595
8.062188,5.242003,29.886137
7.828853,5.083721,29.565445
7.593637,4.946296,29.219061
7.357875,4.831351,28.846571
7.123510,4.740869,28.448049
6.893498,4.677143,28.024968
6.672232,4.642434,27.581614
6.465421,4.638133,27.126172
6.278754,4.663810,26.669540
6.116130,4.717098,26.222052
5.978769,4.794736,25.790195
5.865798,4.893984,25.375684
5.775980,5.012840,24.978835
5.708109,5.150122,24.599161
5.661276,5.305360,24.236055
5.634966,5.478618,23.889251
5.629043,5.670587,23.558637
5.643838,5.882721,23.244267
5.680286,6.117335,22.946597
5.740149,6.377981,22.666585
5.826518,6.670289,22.405809
5.945092,7.004206,22.166626
6.108814,7.402339,21.952034
6.385344,7.988658,21.756984
6.613697,8.424474,21.695422
6.859905,8.861357,21.700106
7.107580,9.273936,21.763972
7.361694,9.673671,21.881390
7.618239,10.055565,22.046861
7.875503,10.417975,22.255933
8.131181,10.758195,22.503849
8.383520,11.074254,22.786232
8.631035,11.364520,23.098972
8.872549,11.627748,23.438346
9.107092,11.862940,23.800973
9.333844,12.069273,24.183786
9.552085,12.246028,24.583974
9.761148,12.392550,24.998930
9.960396,12.508212,25.426209
10.149193,12.592393,25.863489
10.326890,12.644454,26.308548
10.492808,12.663713,26.759245
10.646217,12.649415,27.213508
10.786317,12.600675,27.669339
10.912128,12.516473,28.124526
11.022589,12.395509,28.577093
11.116479,12.235930,29.025414
11.192245,12.034868,29.468285
11.247747,11.787365,29.905473
11.279586,11.483248,30.339492
11.280421,11.092811,30.784685
11.209237,10.427237,31.345994
11.140748,10.066338,31.571942
11.042806,9.662583,31.771116
10.929933,9.277803,31.913531
10.801144,8.899827,32.011538
10.658648,8.531499,32.068680
10.503319,8.172575,32.088399
10.336211,7.823961,32.073158
10.158182,7.486424,32.024947
9.970039,7.160820,31.945399
9.772667,6.848204,31.835960
9.566786,6.549387,31.697821
9.353067,6.265138,31.531955
9.132147,5.996213,31.339131
8.904639,5.743367,31.119909
8.671137,5.507368,30.874627
8.432225,5.289023,30.603377
8.188493,5.089211,30.305975
7.940566,4.908938,29.981936
7.689160,4.749409,29.630462
7.435208,4.612128,29.250523
7.180105,4.499026,28.841143
6.926197,4.412561,28.402234
6.677579,4.355584,27.936403
6.440759,4.330560,27.451553
6.223663,4.338004,26.961324
6.032618,4.375498,26.480623
5.869782,4.438834,26.018827
5.733698,4.524299,25.577507
5.622412,4.629126,25.156348
5.534014,4.751552,24.754043
5.466992,4.890612,24.369250
5.420271,5.046008,24.000812
5.393222,5.217932,23.648043
5.385617,5.407064,23.310624
5.397650,5.614774,22.988350
5.430041,5.843141,22.681419
5.484181,6.095197,22.390489
5.562434,6.375441,22.116786
5.668806,6.690973,21.862274
5.810758,7.054630,21.629898
6.006550,7.498110,21.423479
6.576016,8.600189,21.221010
6.775661,8.946864,21.239620
7.055356,9.408039,21.322675
7.331669,9.839192,21.461209
7.612995,10.255451,21.653418
7.892865,10.647805,21.891665
8.169870,11.014910,22.171075
8.441758,11.354185,22.486116
8.707202,11.664291,22.832200
8.965117,11.944185,23.205178
9.214695,12.193136,23.601441
9.455265,12.410548,24.017770
9.686235,12.595892,24.451265
9.907049,12.748665,24.899262
10.117158,12.868354,25.359272
10.315995,12.954423,25.828938
10.502964,13.006296,26.306005
10.677424,13.023335,26.788291
10.838671,13.004811,27.273687
10.985923,12.949853,27.760148
11.118226,12.857429,28.245481
11.234493,12.726246,28.727561
11.333498,12.554440,29.204703
11.413684,12.339132,29.675627
11.472912,12.075397,30.139973
11.507835,11.753347,30.599922
11.511570,11.345765,31.067816
11.389049,10.330084,31.874105
11.316111,9.992190,32.058456
11.204324,9.565660,32.242436
11.077738,9.157683,32.371529
10.935247,8.757534,32.456057
10.778937,8.368000,32.499379
10.609645,7.988998,32.504701
10.428382,7.621450,32.474408
10.235977,7.266134,32.410448
